text,class
@CBSMiami  @CBS4NEWSDESK  Your coverage on the spread of Monkey Pox was awful. To imply that Monkey Pox is only in Africa in the awful pictures you kept showing on relay was racially charged &amp; cruel. Report the facts &amp; truth so that ALL can B informed properly. READ THE LIST:backhand_index_pointing_down: _URL_,0
@CBSNews Better start worrying more about monkeypox....it's in the gay and bi community,0
"@CDCgov Another suggestion for saving money: Given that CDC approach to pandemics is Stalinist in its revisionist propaganda &amp; lies, why not just have airline execs, fossil fuel execs, and hospital execs make COVID &amp; Monkey Pox policies directly, rather than launder them through you?",0
@CDCgov I wish my Lyme disease wasn't politically ignored. Monkey pox really. :weary_face:,0
@CDCgov Please consider reading and signing and sharing this petition with those of us who are genuinely concerned about the global health crisis and viruses. #COVID19 #monkeypox #pandemic #CovidIsNotOver #covid #CDC _URL_,0
@CDCgov Please consider reading and signing and sharing this petition with those of us who are genuinely concerned about the global health crisis and viruses. #COVID19 #monkeypox #pandemic #CovidIsNotOver #covid #CDC _URL_,0
@CDCgov Please consider reading and signing and sharing this petition with those of us who are genuinely concerned about the global health crisis and viruses. #COVID19 #monkeypox #pandemic #CovidIsNotOver #covid #CDC _URL_,0
@CDCgov Please consider reading and signing and sharing this petition with those of us who are genuinely concerned about the global health crisis and viruses. #COVID19 #monkeypox #pandemic #CovidIsNotOver #covid #CDC _URL_,0
@CDCgov Please consider reading and signing and sharing this petition with those of us who are genuinely concerned about the global health crisis and viruses. #COVID19 #monkeypox #pandemic #CovidIsNotOver #covid #CDC _URL_,0
"@Cernovich They shut down the whole damn country so we wouldn't breathe on each other when there was an airborne threat, why wouldn't they temporarily close a business that they know includes activity that will further spread monkeypox?",0
"@Cernovich When thinking of monkeypox, and covid mandates. Just sometime ago GOV shut down gyms and business, why not Texas bath houses?",0
@CGardner_8 Monkey Pox is on the loose,0
@ChadGoldsmith @LoriWeb82563204 @justin_hart @JReinerMD Quit spreading monkeypox you selfish bitch.,0
"@chadmorganesq @FfrenchHasani @NationwideRadio The patient with monkeypx and the monkeypox patient are the same its simple English. One has to differentiate for communication purposes. These distinctions can be made in many different ways, variety, the spice of life.",0
"@chadmorganesq @NationwideRadio He has Monkeypox. He is a patient in a hospital. Therefore he is a Monkeypox patient. For privacy reasons they will not release his name, so Monkeypox patient will have to do.",0
@chadmorganesq @NationwideRadio Is he not a patient? Does he not have monkey pox?,0
@chadmorganesq @NationwideRadio Nigga stfu... They cant share his name out to the media... so they have to work with Monkey Pox Patient...,0
@chadmorganesq @NationwideRadio Should we say the patient with monkeypox or the monkeypox ridden /infected patient? What should we say to describe the patient and the condition in question?,0
@Chasten Don't get Monkeypox.,0
@cheesytoast99 Yes. What's monkeypox?,0
@chegg_com @Monkeypoxtally Tbh considering the way covid's been going would it really have been so hard to predict how a potential Monkeypox outbreak would go,0
@ChildNorbrook @RTRowe Has monkey pox been confirmed as a human to human contagion outside of sexual transmission?,0
@Chirael Monkeypox ? it will drive you bananas.,0
"@chris_london Now caught up on: monkeypox cases, covid cases, infrastructure crisis, inflation crisis &amp; political circus. Did I miss anything?",0
@ChristinaPushaw Unless they use Monkeypox as an excuse.,0
@christufton @JamaicaConstab  The monkey pox patient zero's picture should be sent to every media house &amp; circulated immediately. He doesnt deserve privacy anymore. Selfish &amp; irresponsible,0
@chuckjnk huge ahh hands. get it checked it's definitely not monkeypox tho.,0
@chuckjnk monkeypox??!!,0
@chuckjnk Not monkey pox,0
"@ChuckWendig They couched monkeypox as a gay sexually transmitted disease, &amp; people fell for it. Again. Poxes don't work like that.",0
@ClassicalVenu @jessicatrosen @RexChapman How about unvaxed Monkey Pox victims?,0
"@ClassTrends @BoatYrn @IceColdBrrrr Oh so it's not equivalent to call out people and say they have monkeypox just because it happens they support pride rights ??? Or literally calling people shit ??? Lmfao no wonder Carson is finished, they got the most stupid fans in the world",0
@ClownWorld_ @ArtValley818_ Does this thing has monkey pox?,0
@ClownWorld_ Are those monkey pox sores?,0
@ClownWorld_ Does he have monkey pox,0
@ClownWorld_ Does it have monkey pox? What's all over its face?,0
@ClownWorld_ If monkeypox had a face. This will be it.,0
@ClownWorld_ Sadly probably not a parody with all that monkey pox on the face.,0
@cmyeaton We need to place restrictions on travel and in-person business/activities. Lockdown now or regret it later. #monkeypox,0
"@CNN @JohnBerman Fauci is absolutely correct. However I don't think we will contain this during the summer holiday season, meaning a massive new surge will hit us in Aug-Sep. This could become a monster wave fuelled by new variants like BA.2.75. Also there is monkeypox which becomes a PHEIC soon.",0
@ConceptualJames Mickey Monkeypox,0
@ConceptualJames So what you sayin @ConceptualJames is that he doesnt know one feigl - ding 'bout monkey pox?,0
@connpost At this point I'm just ready to die. Whether it's the new variant monkeypox fucking Russia's nuclear weapons getting gun down by a crazed gunmen At this point let me just fucking die and get over with,0
@Convolutedname Josh also has monkey pox,0
@CopyJim @Kraigrrr1 @blondbanshee @politvidchannel Your dad did….. before the Monkey Pox got him…:thumbs_up:,0
"@CovfefeKatie @SecMayorkas @VP @JoeBiden @POTUS Same in the UK, Monkeypox being one example.",0
"@covid_parent Please rush me my monkeypox jab, I enclose payment of £14.99 as requested in your advert. Many thanks. Please hurry!",0
"@craigcalcaterra No, probably not but you are fruity enough to get monkey pox",0
@CromwellStuff @HouseofCommons Ignore it like we did Monkey pox.,0
@CruffBsc Monkeypox written on his forehead,0
@Crypto_DashODL @ClownWorld_ @ArtValley818_ Guess it is THE monkey pox.,0
@CryptoCronkite This tweet gave me monkeypox,0
@CT_Bergstrom @BillHanage Exactly. I'm at a virtual zero risk of a serious health problem from Covid or the monkeypox.,0
"@CT_Bergstrom @SobsInEpi This is scarcity limited thinking. This will all get better if somebody validates a good blood monkey pox screen. If we need to take samples from lesions, we're limiting testing to expert HCW. As soon as somebody can validate a better way this kind of thinking should disappear.",0
@CT_Bergstrom Does monkeypox now meet all the criteria for a pandenic/PHEIC?,0
@CTVNews A. Cant get new passport  B. Not staying at airport for 6 hours for a 3 hour flight that mat get cancelled C. Covid D. Monkey pox  E. People too many people,0
@cynic_grumpy Monkey pox will b her reason,0
@damianchristie The calm before the monkey pox,0
@danammarisa :loudly_crying_face: monkey pox on the loose :loudly_crying_face:,0
"@DanFriedman81 Anti-vaxxers are dirty people. Who knows what else they are carrying? Monkeypox, probably.",0
@danielsgoldman @POTUS Great another idiot who does clickbait for attention instead of working!!!! Stay out of public health you moron!!!! This is how I will remember you!!! As a monkey pox moron!!!!! Spoiled brat!! You're just Trump on the other side!! Commie trash!!!,0
"@dansongwriting @Someoneswatchi1 @Thebossyoulove @Seashackgirl While I admit the stigma of HIV my point was how strange that the injection had parts or parcels of this virus. Imagine being straight or not testing positive it's like the whole era was back in our face, soon followed by Ebola, Blood clots, sudden death...MonkeyPox???",0
@DarkLordSparky @zoenone0none @JuliusGoat There has been one death from monkeypox. One. And you are comparing it to aids???? Lmao,0
@DavidJoffe64 Bunnings doing a two for one with a chance to go in the draw for Monkeypox!,0
@DCSoufEast Monkey pox gonna spread to the ladies real soon,0
@ddub_news So there's likely to be more than 1 Monkeypox infection out there!,0
@debilu2 @nowthisnews Gave me monkeypox,0
"@DebLindsay58 I would talk about how thankful I am for being snatched, because I was dreading my test results of my pus swab to confirm if I have monkeypox, Ebola or Herpes simplex 10. Or all three.  Then start sneezing and coughing...",0
@DemWhoDatLadies Throw in some MonkeyPox to push it on over the edge…god said: let's make it rough out there this summer :eyes:,0
"@deondrebmoore I Just Had To Go Off on Somebody Yesterday on Here That's Was Judging Somebody because they Had Monkeypox's then He Blocked Me, Which I Don't Care Anyway because i Blocked Him Right Back Stupid idiot.",0
"@desertlife88 ""Gorgeous"" definitely has monkeypox on his face. He's probably contagious.",0
@desertlife88 Dude got the monkey pox ewwww:face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting:,0
@desertlife88 Looks like the monkey pox is doing its job. Check out those sores on it's face.,0
@dimsie We have a case here &amp; has to be more than 1. You know it's not spontaneous monkey pox,0
@DineshDSouza It will be interesting to see if Hunter gets monkey pox.,0
"@DizzleCrypto @gregggonsalves A pandemic is an outbreak of disease regardless of death rates. Calling Monkeypox what it is, a pandemic, should cause concern for many reasons.",0
@DLMeets Y'all better chill. Monkey pox going all around NYC.,0
"@dmahan77 Well, I'm pretty sure if you had that inoculation, the efficacy has waned. And that inoculation is pretty harsh. there is a monkeypox vaccine but not much rolled out yet.",0
"@Doiregaa Can ye send a message down to Rory Gallagher to give up the spitting? In this day and age of Covid and Monkey Pox it's disgusting, how does he expect joyce to shake hands with him after the match? Very distracting for viewers too!",0
"@DonEford @WHO It's total BS. They began looking at monkeypox in May &amp; today cases have skyrocketed. Postponed a meeting about it for 2 weeks. And they're still ""looking, considering actions to take…"" No surprise after looking at the Covid situation. Let's pray Ebola doesn't become airborne!",0
@donnellymjd It'd really help to have apps like Scruff and Grindr spread awareness on monkey pox. A pop-up with a message &amp; link to resources would be great!,0
@dramadelinquent @News24 It's just a matter for Eskom to blame Monkey Pox or witchcraft now. I'm sure they've ran out excuses now.,0
"@DrEliDavid I am behind the times. What is the politically correct name for monkeypox now? I have never seen it, but if I ever do I want to say the right thing",0
@DrEricDing @kavitapmd @yaneerbaryam Does monkeypox now meet all the criteria for a pandenic/PHEIC?,0
"@DrEricDing @kavitapmd @yaneerbaryam I'd bet we allow monkeypox to flourish, b/c taking pub health seriously is incompatible current politics. Vaccines are being made available, and that's basically all we're going to do. That's pub health now short of something absolutely terrifying, like a Marburg pandemic.",0
@DrEricDing @kavitapmd @yaneerbaryam We're still making mistakes with COVID :woozy_face::woozy_face::woozy_face: but maybe monkeypox will scare more people off because of the visible lesions,0
