user description,class
":Australia::latin_cross:Proud Aussie:latin_cross::Australia:  Trump supporter. When conflicting, common sense should overrule emotions",0
"UT 2020 :ox:| A veces víboras :snake:, a veces alacranes :scorpion:, pero siempre venenosas |",0
"She/Her :rainbow_flag:BLM :transgender_flag: Ally :Ukraine:Resist ""And the day came when the risk to remain tight in a bud was more painful than the risk it took to blossom."" -Anais Nin",0
"Gay man, retired nurse, human rights campaigner and thick skinned.  Love my shirts and the brighter the better!",0
True Patriot American,0
Don't settle for what ain't yours #Mudman #YouHadtobeThere,0
Mad as hell and letting the whole world know it.,0
"Left is Right/Right is Wrong DC grl. Artist, welder, Grandma, Computer Geek, Army strong family, LGBT ally registered Smart ass. No DM's lists,BOTs orTrolls:vulcan_salute_medium_skin_tone:",0
"A disciple of The Lord Jesus Christ, was called by the Lord to preach the Gospel and call souls to repentance in the last days..",0
None,0
I'm a bot posting trending @resistbot campaigns and organizers. See @openletterbot for all open letters or @votepledges for all vote drives.,0
I'm a bot posting trending @resistbot campaigns and organizers. See @openletterbot for all open letters or @votepledges for all vote drives.,0
Soca Demon :musical_notes: |Motorsports Fan:gear:|@MclarenF1:racing_car:|:St._Vincent_&_Grenadines::Barbados: | Certified Cretin:page_facing_up:Could be found at the coordinates below,0
I'm a bot publishing copies of letters delivered to elected officials in the United States. Text RESIST to 50409 to write your own.,0
I'm a bot publishing copies of letters delivered to elected officials in the United States. Text RESIST to 50409 to write your own.,0
I'm a bot publishing copies of letters delivered to elected officials in the United States. Text RESIST to 50409 to write your own.,0
I'm a bot publishing copies of letters delivered to elected officials in the United States. Text RESIST to 50409 to write your own.,0
"God,Country& We the People! :United_States:. ""Beer is Gods way of showing he Loves us"". Ben Franklin :clinking_beer_mugs: :hundred_points: MALE never a question about it. #FJB",0
:cross_mark::cross_mark::cross_mark::no_one_under_eighteen:NSFW:no_one_under_eighteen::cross_mark: :cross_mark::cross_mark: Top Daddy Into Deep Fucking Sub Btms Of All Shades….Video Re-runs til this MONKEYPOX shit calms down. Get educated and vaccinated ASAP.,0
:cross_mark::cross_mark::cross_mark::no_one_under_eighteen:NSFW:no_one_under_eighteen::cross_mark: :cross_mark::cross_mark: Top Daddy Into Deep Fucking Sub Btms Of All Shades….Video Re-runs til this MONKEYPOX shit calms down. Get educated and vaccinated ASAP.,0
"W3masters, Opensource, Less, Sass and CSS, @ec073 #orthen en webvrouw.nl. Duurzaam en energieneutraal; @duurzaamorthen",0
Social Introvert :Jamaica: I am not a human being,0
None,0
The opposite of scrupulosity.  Clean Air or Death,0
"One-time Carly Rae backup singer. Now: Senior Fellow @carnegieendow. Optimist, idealist, former US ambassador, always Coloradan. :rainbow_flag::United_States:he/him",0
The views expressed by me via social media are that of my own ONLY.,0
"Faith #God is 1st! Family: #God's institution, Freedom vs tyranny, Born Black in America, Far right conservative, Rush Limbaugh fan since  8-1-1988 RIP 2-17-21",0
#мивсіукраїнці #myvsiukrayintsi #WeAreAllUkrainians  @Kyiv the city of Courage.. They should never have given US a reason to become an army.. #ShowUpVoteBlue,0
Just a butterfly trying to find her way home •• A.E.B:baby_angel::blue_heart:,0
"Retired psychologist, blogger, author of ""Cover-up at Guantanamo"" _URL_",0
"Original T-shirts celebrating Buddhism, Yoga, and Advaita with wisdom and wit. Love yourself, love our planet Gaia, and love each other. :wheel_of_dharma::om::peace_symbol: #tshirtdesign",0
God.:crown:,0
None,0
Comms Dir. for @NCLRights ▿ SF & Dog Lover ▿ UMiami Alum ▿ RPDR Fanatic ▿ Political Nerd ▿ ALL opinions shared are mine alone ▿ Retweets ≠ Endorsements ▿ He/Him,0
Christian. Truther. Constitutionalist. Retweets political cartoons. Enjoys listening to beautiful music. Permanently banned by Facebook. TruthSocial: @Andyman52,0
#ClimateCrisis End #CorporateRule #EndTheDuopoly #EndTheWars End #GovtOwnedByOligarchy #GreenNewDeal #M4A #NoWarButClassWar #OverturnCitizensUnited,0
:ID_button:Infectious Diseases. :man_student:Asst Professor #HigherEd @lluhealth #LLUSP. :soccer_ball:Football. :stadium:United #MUFC. :thinking_face:Analytical. :bar_chart:DataViz. :desktop_computer:R. :books:Books. :light_bulb:mine :left_arrow:views.,0
:camera: ᴘʜᴏᴛᴏɢʀᴀᴘʜᴇʀ :movie_camera: ғɪʟᴍᴍᴀᴋᴇʀ :video_camera: ʏᴏᴜᴛᴜʙᴇʀ,0
Software Engineer | Views may not necessarily be a true reflection of the owner | Car Enthusiast,0
"BA in Journalism, 1982 (when reporting = objective facts & not leftist activism). Andrew Breitbart fan. Humor lover. Optimist. No DMs.",0
Dom. Rep.,0
Dominicano,0
"Lutheran Deacon. @GLAAD @NamingProject @YassJesusPod Author of Made, Known, Loved: Developing LGBTQ-Inclusive Youth Ministry. Fandom Dåd",0
"Fake-ish NZ news written by the GPT-2 & GPT-3 neural nets, trained/prompted on real NZ news content. Created, curated and 1 day probably cremated by @danxduran",0
@glaad Award Winner | Human Rights Activist | Fighter For Justice & Equality | Director of US Partnerships & Community Engagement - @preventionac,0
I'm the glue for my wig AND my family!,0
just here to read the news | Instagram: apfl_apfl,0
"America's one and only original 65 year-old pornstar wanna be! Follow my journey, expect the unexpected and make haters cry! _URL_",0
.Matthew 22:14:sparkling_heart:They can come close original they will never be . I HAVE ARRIVED:nail_polish_medium-dark_skin_tone::nail_polish_medium-dark_skin_tone:,0
"All opinions expressed are my own. Made in Florida NOT FloriDUH. Pro-Democracy, Liberal, Gay, Anti-Trump, Survivor :Libra:.",0
American God loving patriot,0
"Conservative,Christian,Army Veteran",0
:United_States::eagle::green_heart::eye:Daughter:four_leaf_clover: of USA retired Airforce. Vote Red.,0
"Common sense, conservative, wish I lived in a red state",0
"My opinons are my own, if you are offended by any of them then please dont confuse me with someone that actually gives a fuck",0
None,0
:Trinidad_&_Tobago: :Canada: :rainbow_flag:,0
Pokemon cards and memorabilia,0
"Don't slide down the rabbit hole. The way down is a breeze, but climbing back's a battle.",0
"Sure Australia has become a fascist dystopian hell-hole, but all we had to do was sacrifice basic human rights to do so  She/her/it/and (depending on mood)",0
I love decorum. I love people. I love life. I love providing solutions to problems as much as I can. Here to meet people. #TakeBackNaija,0
":United_States::OK_hand::black_heart::yellow_heart:Politically incorrect ultra maga maggot from birth :OK_hand::black_heart::yellow_heart::United_States: 1A,2A,:folded_hands::latin_cross: Recovered Democrat with a scorching case of patriotism. :tangerine::tangerine:",0
None,0
"LOVE my girl :red_heart:, writing:writing_hand:, art:artist_palette:, beauty:hibiscus:, music:musical_note:, photography:camera_with_flash:, cats:cat_face:, reality TV #TheBachelor:rose:  Mostly doom scrolling the Apocalypse  #WearAMask :face_with_medical_mask: #N95",0
Thinker and being open minded,0
World Affairs with focus on Middle East and Bible prophecy,0
"Turning stereotypes on their heads for 37 years. I post about politics. A lot. I have opinions, and I'm not afraid to share them. I punch Nazis. #M4A She/Her",0
Aeromedical,0
once liked travel and meeting people. Now sticking to microbiology and IPC for GPs,0
"I'm just me. Radiographer-mammographer, No LISTS. NO DM. I vet &don't follow back every1.",0
Registered Nurse #God #AnimalAdvocate #Conservative #NRA #RzR #CountryGirl,0
"Sports, autism dad, curious. KJ Wright and Mina Kimes stan account. Not particularly well read, but can fake it sometimes.",0
:face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy::rolling_on_the_floor_laughing::face_with_tears_of_joy:,0
Family. Faith. Fellowship. Buckeyes. Who Dey! He/She/They; Him/Her/Them; His/Hers/Theirs,0
What do people put here?,0
It always seems impossible until it's done. -Nelson Mandela. FSU '20 _URL_ :rainbow_flag:,0
Still digesting 2020 and all its ramifications.I'm on Twitter to help amplify the voice of everyday people fighting against forced infection with SARS.,0
"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",0
":water_wave: #Resister #StrongerTogether #FuckTrump #FuckFoxNews #FuckPutin World Citizen, IT Prof, PhD, ESOL Teacher to Refugees and Immigrants. Let's get vaccinated! :water_wave:",0
"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",0
Biodiversity is my religion. I value all human life. Zero Covid. NATO is an offensive alliance.,0
"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",0
"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",0
déghnéasach. draoi claíomh.  francach giomnáisiam. They/Them,0
"Healthcare for all, end income/any inequality. Thank you Bernie. *Lots of COVID stuff* Be kind, attack systems and leaders who let people die (jpg from search)",0
some :Jamaica: girl,0
"Trying to survive as all PPPs do. #Left #Labour NZ/USA #hEDS #FormerConventGel #oPinionatedokekuP #Gemini WIP: ""The Complex Milieu of the Arts Organizatlon""",0
Watching the world spiral further into viral death. It didn't need to be like this. 12 x (:monkey::monkey::monkey::monkey: :monkey_face::monkey_face::monkey_face::monkey_face: :monkey::monkey::monkey::monkey:) #SaveMarsdenPoint #Bodysnatchers,0
Dynamically Disabled Autistic Narcoleptic.  Jewelry Making Instagram: @songbird_custom_jewelry Cash app is $SparrowLikeTheBird She/they bc fuck transphobia,0
"Follower of Christ, husband, dad, granddad, trying my best to be more like Jesus.",0
"Pastor :girl_medium-dark_skin_tone: Soul Guide :brain::red_heart::folded_hands_medium-dark_skin_tone:Marriage Officer :Jamaica: Public Theologian on religion & culture, gender, politics, racial justice, environment-climate n tech.",0
"Hi th-there, I'm Felix. Is th-that for me?  ◇@Aiden_FlynnChef and @EpicSuperHiro are my diamonds.  ◇Art by @mikkoukun, @zaelblue and @jey9262.",0
One Love. Sustainability,0
None,0
You can be a vessel for good or evil in this world it's your choice. #Nokillshelters #Peacenotwar,0
º||||||º • House Moderna • Ω • cyber-techno geek,0
"Greenkeeper, sports lover, talkback radio messenger and all round good guy!#FABIAN",0
"Greenkeeper, sports lover, talkback radio messenger and all round good guy!#FABIAN",0
"She/They 24+. Under 18, don't follow.  Horny + cute+ political content. Art...sometimes. Dead Dove, Do Not Eat. SFW Art: @ArtPierrot",0
Continually Disappointed American. Insomniac since 2016. Together is the only way. Vax & Mask. We need COVID antiviral 4 all. I will Follow Back #VoteBlueIn2022,0
":wheelchair_symbol: :rainbow_flag:author/figurative painter; they; CBC 2x win. The Sun, NYT, 6 notable BAE/ BASS, 9 books; novel: 'Weekend' 2016; BAX 2020; LARB, Guernica BLM",0
None,0
"Science reporter covering Covid, monkeypox, HIV, climate | Battling cancer | Contributor: @NYTimes @NBCNews @Guardian @TRF_Stories Also: @TheNation @TheAtlantic",0
Teacher with immune deficiency trying to advocate for Covid safety in schools and for those at high risk. #COVIDisAirborne !,0
Learned what it felt like to be a hermit during the COVID pandemic,0
"Just a hard-boiled Crow PI, being snarky while protecting the timeline. He/Him & I LOUDLY support BLM, ending for-profit prisons, and M4All.",0
My family said to choose between them and the JPEGS...currently single and homeless. Will work for JPEGS || @nomadblvd ll @MetaNoisellc ll @FutureShape360,0
"RHS, Mountain State University, APRN, FNP. working as APRN in Cardiology.",0
Licensed Optician with a passion for photography....observing a new world thru the eyes of a camera lens.,0
"Flawless godlike human being, also whys the UK, Russia, and the rest Europe so trash? :rolling_on_the_floor_laughing: clowns",0
A sprinkle of Irish,0
Canadian guy enjoying the sun in Jamaica. Management / IT consultant and president of CaribTek.,0
None,0
:bar_chart: Data analyst tracking #COVID19Aus :keyboard: Founder of @covidliveau :soccer_ball: Football @lfc @stkildafc :film_frames: Film @filmdude,0
"Timeblind AuDHDist, Blogger, Content Creator, CEO at TheCreativeNERDD - #FindYourWay #SayYes #Spoonie #Neurodivergent #WhenYouKnowBetterDoBetter",0
Grumpy old man with an iPad,0
It's not what you use identify as; it's what you are.:thumbs_up::heart_suit:,0
I do NOT consent to being part of the population level study #BonnieHenry is conducting re lengthening intervals between COVID vaccine doses.,0
- bad & in my bag. director of FOMO at @RenderATL. HN. SDL. and remember: ALL cops are bastards (even your uncle) #blacktechtwitter #spaceshost,0
