text,class
@novicksj @JordanSchachtel Tucker just reported last night that the Wuhan lab is now messing around Monkeypox! I guess it wasn't virulent enough to scare the public.,1
@CTVNews Back to covid variants since monkeypox didn't create the panic media was hoping for.,1
"@JDCocchiarella Jack would you please get the word out. Monkeypox likely spread by sex at two raves in Europe, expert says A former head of the WHO's emergencies department said the leading theory was sexual transmission among gay and bisexual men at two raves held in Spain and Belgium.",1
"Just think, the Wuhan lab is still fully operational and is now doing experiments with Monkey pox. Meanwhile, the Chinese govt has never had ONE iota of consequences for allowing Covid to be released from the Wuhan lab to the world. :thinking_face:",1
"@jsolomonReports No, according to Wuhan the next pandemic coming right before mid term election will be monkey pox",1
Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally _URL_,1
"How many more ""deadly"" diseases will the Dems use as scare tactics to implement mail-in ballots only in the mid-terms???? These 5 diseases in just the past couple days!!!! NINJA Covid, BA4 Covid, BA5 Covid, MONKEYPOX, and the deadly cousin of Ebola MARBURG! :face_with_rolling_eyes::hear-no-evil_monkey::see-no-evil_monkey::speak-no-evil_monkey:",1
"@nypost Monkeypox is a lifestyle disease, just like aids",1
@jsolomonReports Monkeypox being transmitted via Gay males wasn't cutting it?,1
@gabbystern @DrEricDing @WHO When will you admit that covid and monkey pox are airborne?,1
#Monkeypox ain't workin'... Bring in the Omicron Subvariants! _URL_,1
@apoorva_nyc What people are not understanding is that this IS MEANT 2B the next possible pandemic!! In 2021 the nuclear threat Institute did an exercise about monkeypox outbreak STARING MAY 22! Becomes pandemic!! Uneed to read it. _URL_ Remember SPARS pandemic 2025-2028?,1
"@usnews No one cares anymore! It's a cold, or the flu at worst. Just like monkeypox affects gay men. Most of us have had enough of the scare tactics.",1
Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally: _URL_,1
"@PAHealthDept I have diarrhea today but I really want to swim with my double vaxxed and recently boosted friends. Am I at a higher risk of monkey pox if I swim in this condition? Or are we just worried about poop here? Also, should I wear an N95 mask on my bum??? Thank you for the great tips.",1
@catturd2 I guess people weren't buying the Monkey Pox scare (where did that go BTW?) so lets try reverting back to covid variants..,1
WHO &amp; CDC WTF Happened to The Monkey Pox ?? Couldn't you frighten/ scare enough folk to implement more Ridiculous Face Nappies &amp; Lock ups - Amazing How Quickly it got forgotten about !! No Doubt you'll come up with another Deadly Plandemic to try &amp; Scare Folk. :face_with_symbols_on_mouth::face_with_symbols_on_mouth:,1
@Live5News Democrats will do it again soon using Monkeypox as the next Plandemic,1
@FoxNews Wait till the bumbling Chinese researchers at the Wuhan lab somehow manage to let a super version of monkey pox go.,1
"#Ebola #Monkeypox Professional Saltwater pool for prevention or use the bathtub with good salt. No drink salt water, No. Just bath with a little salt. With fever or otherwise. I used a cloth with warm saltwater for covid fever and it worked. _URL_",1
@DrEricDing @WHO It's called a #Plandemic for a reason! U really need to read about the monkeypox exercise outbreak that _URL_ did in did in 2021 ABOUT OUTBREAK STARTING MAY 2022! WHAT are the ODDS? THEY need it to SPREAD - READ IT,1
"@MrsD08486981 Where I live every station that tells the news starts out with covid and monkey pox b******* when we all know that there is a year-round flu condition, but there is no monkey pox: depths of hell would be too good of a place for people who lie to keep a job.",1
The NHS Just Edited Their Monkeypox Page... To Make It Scarier | ZeroHedge _URL_,1
"@idjwi @RT_com Monkeypox was only always limited to West Africa as they eat money meat and well, if bitten by monkeys. As for monkeypox abroad, strangely majority cases are in the highly vaccinated countries thus, I would rather think this is an adverse reaction now showing it's head.",1
"@johncardillo Looks like the monkeypox scam didn't work out as the democrats planned, so back to the old reliable ""new coronavirus variant"" scam",1
@JamesDelingpole 2021 B Gates-Smallpox 2 B next bioweapon Smallpox=Eradicated early 70's Vials of Smallpox virus Found in a US lab Monkeypox can B treated by a Smallpox vax Monkeypox can only B passed on thru direct contact They're working 2 make it airborne @ Wuhan Ref-Joshua Philipp@EpochTV TJ,1
@rweingarten @realchasegeiser So that and monkey pox's is what they are gonna use to win midterms _URL_,1
"So, you know election time is nearing. A new variant so that the Democrats can CHEAT like they did in 2020. Democrats, just so you all know. We are no longer falling for you ""new covid"" or ""monkey pox""! You need a new strategy; this one is old and worn.",1
"@nypost Monkeypox, also known as AIDS 2: Monkey Buttsex Boogaloo",1
@AlvarezSZN6 @jeffreyyjr @ESPNFC Imagine getting monkey pox cuz your gay.,1
@ksatnews It's bc China keeps makin it stronger n now workin on the monkey pox,1
@Vincent11281991 The bastardization of our natural world through the keyhole of non-science politicians working for the wef now they are broadcasting monkeypox virus vaccine when the monkey pox is the side effect of the original mRNA  Their own records indicate this,1
The bastardization of our natural world through the keyhole of non-science politicians working for the wef now they are broadcasting monkeypox virus vaccine when the monkey pox is the side effect of the original mRNA  Their own records indicate this _URL_,1
@rweingarten As with all viruses they mutate. Ever heard of flu strains? I guess monkeypox never got fear traction they needed?,1
"@MRiverlife @NancyFi65035829 oh yeah. Trump was chastised for calling it the ""China virus"". That's what it is. They cooked it up in Wuhan &amp; released it into the world. ""monkeypox"" was an obvious 2nd string.",1
@2broke2matter Coronavirus is common cold in old medical books!  People started catching on next thing you know covid-19! Know monkey pox! Bull crap if you ask me! Only place I found truth is gods word!,1
@POTUS so the wuhan lab is now working on monkey pox huh?????,1
@TheEconomist Almost anyone = every one paid to talk nonsense and spread the propaganda and the dummies who got scared. Everyone else knew it was rubbish. Just like monkey pox is now.,1
"ROGER BEZANIS' ▬""MIND SENSE""▬ IS ON! TOPICS? —————— -PUSSY MUSK BACKS OUT? ——————  -THE FAIRY TALE CALIF NEWS —————— -THERE IS NO MONKEY POX OR COVID —————— -ALL VIRUSES ARE PSYCHOSOMATIC —————— -FBI OUT TO JAIL NEWSOME —————— #rogerbezanis #LetsGoBrandon _URL_",1
@RT_com When did French started looking like a person from Indian subcontinent? Another hoax in making #Monkeypox,1
"@CromwellStuff Their Monkeypox crap had very little effect and didn't scare many people at all.... it'll be something different. And yes, it'll be soon.",1
"Monkey Pox will eventually, finally normalize mask wearing: It's curve is as steep as covid; We've already written it off as a ""gay disease; It's ugly and disfiguring; It's airborne, and they're lying, saying it's sexually transmitted.",1
"What do you say to someone who understands COVID is airborne, but thinks Monkeypox is only an STD?",1
Monkey Pox in Europe and North America is spreading predominantly through sex networks. Gay men are being disproportionately affected. One case was detected in Jamaica. We should be a little be more vigilant for the symptoms as we engage in intimacy.,1
@CBSMornings so the wuhan lab is now working on monkey pox huh?????,1
@USATODAY so the wuhan lab is now working on monkey pox huh?????,1
@JYZOVRRTED so the wuhan lab is now working on monkey pox huh?????,1
@SenWarren so the wuhan lab is now working on monkey pox huh?????,1
@__jay__g so the wuhan lab is now working on monkey pox huh?????,1
@nypost so the wuhan lab is now working on monkey pox huh?????,1
@Rriittzziiee We only have 3 cases in NC. But they had the whole month of June for Twink pride to pack fudge and breed monkey pox in their butts for distribution.... :rolling_on_the_floor_laughing:,1
@Fan4Cal An invisible Scam is needed Monkeypox isn't working too visual .,1
@thehill so the wuhan lab is now working on monkey pox huh?????,1
@nytimes so the wuhan lab is now working on monkey pox huh?????,1
@FoxNews so the wuhan lab is now working on monkey pox huh?????,1
"@RT_com So far, confirmed cases of Monkeypox have been occurring in fully vaccinated homosexuals. Outbreak rates have been skyrocketing following widespread Gay Pride festivities in the month of June. :check_mark:",1
"AIDS and monkey pox! One way or another, we pay for our perversions.",1
@RT_com The skyrocketing rise in Monkeypox cases is undoubtedly a direct result of the highly promiscuous Gay Pride festivities that were recklessly held throughout the month of June. :check_mark:,1
BOMBSHELL! New Report In VAERS Shows Monkeypox Shot was giving people Monkeypox in 2017!!?? _URL_,1
Monkey pox can be spread through aerosols. It's fucking airborne,1
@Monkeypoxtally Finding it a bit strange you've posted far more then usual after someone Brought up the simulation that was done last year in regards to a monkey pox outbreak.  This simulations turn of events has almost been identical to the current outbreak. Extremely weird... _URL_,1
"No surprise here, we all expected it to happen before the 2022 elections. The worst part is that people don't see how calculated this is. They tried it with monkeypox and it didn't take off so we're going back to Covid to be able to steal another election via mail in ballots:pouting_face::pouting_face: _URL_",1
