number,created_at,text,source,user is verified,user has url,user has alt account,user description,user created at,account_age_months,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,engagement,user location,binary_class,ternary_class
1807,7/9/22 9:20,"#Everyone in #Aoteroa #NewZealand : take a chill pill. #Monkeypox is far less problematic than covid-19. ""While the infection rate for Omicron is in the 10-15 range, for monkeypox the range is less than one"" _URL_",Twitter for iPad,0,1,0,Versatile. Unconventional. Classic with a twist. Genus: Panthera. :Peru::Italy::Croatia: I own a 1st Ed. hardcover copy of COSMOS so don't... Feminist. He/Him/Él/Lui/On,2/20/12 9:00,124,0,1,2,0,1179,4999,53001,23,0.254452926,Aotearoa New Zealand,0,9
1808,7/9/22 9:20,@TheRealKeean Looks like monkey pox breeding ground.,Twitter for Android,0,0,0,None,4/26/22 23:15,2,0,0,0,0,15,21,3602,0,0,None,0,9
1809,7/9/22 9:21,"@redouad Yes, thanks, that is what I suspect too. Date of confirmation by public Health. To anyone trying to estimate Rt for Monkeypox, this should be noted. You will probably have more success if you look at growth per country-level and try and compensate for data dumps /1",Twitter for iPhone,0,0,0,"Re-joined for better Covid stats and info. **Don't believe the Pandas. Don't have patience for Covid misinformation.** Get vaccinated, it saves lives!",1/14/21 14:50,17,0,1,0,0,272,223,8913,6,0.367647059,None,0,9
1810,7/9/22 9:21,At least there is no monkey pox on New Zealand,Twitter for Android,0,0,0,Sports promoter. Husband. Dad of 4 + dog. Media know it all.,2/23/11 4:44,136,0,0,2,0,917,1130,7076,23,0.218102508,"Auckland, NZ",0,9
1811,7/9/22 9:21,"@yeahnaa333 @Monkeypoxtally If you don't believe Twitter, see 2022 Monkeypox Wikipedia. There, an infinite number of authors check national official information.",Twitter for Android,0,0,0,None,5/28/22 16:41,1,0,0,0,0,0,5,64,0,0,None,0,9
1813,7/9/22 9:22,"Imagine if they started showing pictures of Europeans, and former Europeans, with monkeypox, rather than people of African descent. _URL_",Twitter Web App,0,0,0,"Enthusiastic supporter of COVID eradication, so that people may stop suffering needlessly.",1/25/07 14:34,185,0,0,1,0,877,961,96860,47,0.114025086,"Nyon, Switzerland",0,9
1814,7/9/22 9:22,"Oops Ouch Oopsie Daisy Doosie! the keywords: [growing outrage]; [this severity] well, well, Oucha Gotcha Catcha! \(?|?)/ -&gt;Mass. Monkeypox Cases Up Almost 50% Amid Push for More Vaccine _URL_ S.F., influx, demand increases for vaccines _URL_ _URL_",Twitter Web App,0,1,0,"Please, sign up on Great SocMed: _URL_",1/23/16 7:18,77,0,0,0,0,77,55,1317,5,0,Please SignUp on Great SocMed:,0,9
1815,7/9/22 9:23,90% sure I have monkeypox omg _URL_,Twitter for iPhone,0,1,0,half psychotic sick hypnotic,5/23/13 4:08,109,0,1,0,0,213,777,22902,2,0.469483568,"Berkeley, CA",0,9
1818,7/9/22 9:24,"CNA - Even in a crowded MRT train, the physical proximity... | Facebook _URL_ SINGAPORE: The immunocompromised are at higher risk of contracting severe monkeypox, but the…",IFTTT,0,1,0,#TheAsthmaCures _URL_ helping those with chronic #asthma _URL_ resolving _URL_ _URL_,1/30/22 6:31,5,0,0,0,0,92,1581,2255,6,0,USA,0,9
1819,7/9/22 9:24,Not a good night to announce monkeypox in NZ.... _URL_,Twitter for Android,0,0,0,"Suburban house wife, great job, slave to the kids activities.... Life is good.",5/16/20 10:03,25,0,0,0,0,28,77,187,0,0,None,0,9
1822,7/9/22 9:25,@nypost Has Monkey Pox now?,Twitter for iPhone,0,0,0,"American taxpayer, father, son, brother, friend, thankful for our patriots, gun owner, live by common sense, #MAGA and protect the most vulnerable..",8/8/18 4:25,47,0,0,0,0,2247,4999,5939,5,0,NOLA,0,9
1824,7/9/22 9:26,@avocato_bob Monkey pox is transmitted by touch... It's mostly in the gay community. And those who engage in high risk sex eg lots of sexual partners. Can't see what use a lockdown would be,Twitter for Android,0,0,0,Character Statistics:- Colour(White)+9Privilege Gender( Anthropomorphic Egg) #Shitposter#Egalitarian,7/25/15 18:24,83,0,0,3,0,80,473,2379,4,3.75,New Zealand,0,9
1825,7/9/22 9:27,When covid cases in the UK were at 500 it was national news - monkey pox is currently at 500 amongst (gay and bisexual) men and no one is talking about it lol,Twitter for iPhone,0,1,0,stupid spaceboy :satellite:,8/15/15 7:21,82,0,0,1,0,86,169,5707,0,1.162790698,he/him,0,9
1826,7/9/22 9:28,Lately with hearing about monkey pox there's been a couple cases in different areas such as a few states and or outta countries...,Twitter for Android,0,0,0,Funnier In Person :glowing_star:,6/28/22 15:42,0,0,0,0,0,6,12,20,0,0,None,0,9
1827,7/9/22 9:29,@ErrantAurora @runningrebe1 Not interested in monkeypox thx,Twitter Web App,0,0,0,None,8/9/21 15:28,11,0,0,4,0,3,105,77,0,133.3333333,None,0,9
1830,7/9/22 9:31,@ninjagirlphd @AndrewEwing11 @gabbystern @DrEricDing @WHO Speaks for itself! Corrupt lie like WHO has no right to attack @DrEricDing on any of those issues! He was right throughout the pandemic and now monkeypox. The only thing WHO does is an announcement about an announcement. How many politicans tell WHO what to say?,Twitter for iPhone,0,0,0,"Throw your dreams in space like a kite, and you do not know what it will bring back, a new life, a new friend, a new love, a new country. Anais Nin",2/15/22 7:21,4,0,0,0,0,24,158,328,0,0,None,0,9
1831,7/9/22 9:32,According to the legacy media our first monkey pox case is bigger news than this _URL_,Twitter Web App,0,0,0,"Turn off ""the news"". There is no vaccine against propaganda.",4/22/21 23:00,14,0,0,1,0,498,664,6484,1,0.200803213,None,0,9
1832,7/9/22 9:33,@Fetusberry Room temperature seafood mayonnaise monkeypox,Twitter for Android,0,0,0,None,1/11/12 19:59,125,0,1,1,0,702,1270,85643,28,0.284900285,"Tacoma, WA",0,9
1834,7/9/22 9:34,@VeronikaJade i'm having such a hard time not catastrophizing these days.. double fuckin pandemic. and the contagious period of monkeypox is WEEKS. we're fucked.,Twitter Web App,0,1,0,"erotic content creator. fat babe. bi + demi. spoonie. gamer. :rose: this is my SFW account for personal tweets, updates, & opinions.",9/2/18 4:19,46,0,1,2,0,314,121,937,1,0.955414013,she/her - 34,0,9
1835,7/9/22 9:35,"So, Have You Heard About Monkey Pox? _URL_",Twitter for Android,0,0,0,RetiredSci.Teacher;Progrsve;#BLM MEdCounseling;GreenPeace;#RESIST WildlifeHabitatCreator; #IAmAntifa #ClimateCrisisIsHere #ProtectLivingThings#BidenHarris,10/13/17 7:03,56,0,0,0,0,8326,8436,591129,29,0,"Texas, USA, World, Universe",0,9
1842,7/9/22 9:38,@OutwithBobbyNYC @desroundtree @NYCSchools Monkeypox,Twitter for iPhone,0,0,0,"Exposing NYCDOE Corrupt Administration, OSI, OEO,SCI",7/11/21 14:55,11,0,0,0,0,20,102,360,0,0,None,0,9
1844,7/9/22 9:38,"Signed , sealed and delivered #EidAlAdha #MUFC #Monkeypox #MONEY #internetdown _URL_",Twitter for Android,0,0,0,"ђã†̥ goes arund,comes arund",7/23/12 13:25,119,0,0,0,0,40,251,805,0,0,Abuja -lagos,0,9
1845,7/9/22 9:39,"@blockchainrock @vmcorman First you said he did GOFR and monkeypox leaked from his lab. Which is jus stupid. Seconds later is CRISPR and Ebola?! You'll get blocked if you keep spreading disinformation on my timeline, of all timelines. :grinning_squinting_face: _URL_",Twitter Web App,0,0,0,Exposing the lies and moral corruption around the SARS2 pandemic origin coverups.,6/7/21 12:03,13,0,2,0,0,1529,445,9015,28,0.130804447,Europe,0,9
1852,7/9/22 9:43,"@paulapoundstone If so, that means it must be time for FauxNews to start taking about the biggedest, mostest bigly, yuuuuuuge caravan approaching the border again, all with monkey pox and coming to sneak into your garage and suck the gas from your tank to get high and eat all the chik-fil-et",Twitter for iPhone,0,0,0,":rainbow_flag: Just a man, standing in front of a Democracy, asking it to love him. Oh, and get vaccinated FFS. He/Him",4/17/10 3:35,146,0,0,0,0,255,1123,7751,1,0,"New York, NY",0,9
1856,7/9/22 9:43,"@DrEricDing @kavitapmd @yaneerbaryam @nytimes states U.S. may be losing the fight against monkeypox Personally believe, when certain countries like the U.S. fail, most parts of the world gonna fail in a domino effect What do you think about that? What has to happen for the tide to turn? _URL_",Twitter Web App,0,1,0,Infected monkeys gone wild:monkey::test_tube: Let's stop the infection together.:microbe:,3/28/21 18:57,15,0,0,1,0,3331,481,194,5,0.030021015,Solana Blockchain,0,9
1857,7/9/22 9:43,@Florin_Uncovers @vmcorman You do not know for certain where monkeypox came from.  Plummer WAS world expert in CRISPR.  And I think it's common belief his lab was doing gof at the time.  They were working on Ebola and bird flu H1N1 with CDC funding. And had outstanding results,Twitter for iPhone,0,0,0,Father and skeptic. Covid a lab-leak exploited by WEF/FDA is rogue/AGW is fraud/NATO a warmonger/BRICS+ a player/Europe is lost,6/5/11 5:06,133,0,0,1,0,296,505,9421,3,0.337837838,"Pyongyang, New Zealand",0,9
1859,7/9/22 9:44,"So they're all ""We're to protect the affected person's details, but we're going to not so subtly point out how we think s/he got the monkey pox"" I hope the sick person sues.",Twitter Web App,0,0,0,"Per twitter guidelines, screenshots of my tweets may not be taken or distributed without my permission.",7/19/21 2:32,11,0,0,0,0,203,203,5306,0,0,None,0,9
1862,7/9/22 9:46,@DrEricDing :alarm_clock: Lil' wake up call in the morning :alarm_clock: #Monkeypox #MonkeypoxVirus,Twitter Web App,0,1,0,Infected monkeys gone wild:monkey::test_tube: Let's stop the infection together.:microbe:,3/28/21 18:57,15,0,1,2,0,3331,481,194,5,0.090063044,Solana Blockchain,0,9
1865,7/9/22 9:48,"Covid is raging again. And not a mention by this gOvErnMEnt. Nor of the the other pandemic of Monkeypox. When we pay them to take care of our best interests. Just scrabbling at each other like rats in a sack. We deserve much, much better. We pay for better! _URL_",Twitter for iPad,0,1,0,"#Collagist #Activist #Writer :Wales::Canada::European_Union: Human Rights Award nom. Words for Byline Times, Globetrender, Honno Press, Red, Womankind. #TheMemestress",5/10/19 15:51,37,4,1,19,1,13441,12274,100252,38,0.185998066,"Cambridge, England",0,9
1866,7/9/22 9:48,how are we feeling about monkeypox being in new zealand?,Twitter Web App,0,0,0,"so, i made a new account i guess.",4/29/22 11:20,2,0,1,3,0,95,109,159,0,4.210526316,aotearoa,0,9
1869,7/9/22 9:49,Monkeypox lockdown coming ?? _URL_,Twitter Web App,0,1,0,"Is this real ?  Question everything  The truth shall reveal itself , once you've opened your eyes.",7/7/20 13:39,24,3,1,11,0,7999,6295,18464,24,0.18752344,None,0,9
1871,7/9/22 9:50,"#Day11 I woke up feeling slightly better, I still feel very tired and sleepy though. My lymph nodes are still swollen but im able to eat and drink again normally, my voice is back as well. I i think from now on I just have to rest and eat more to get some energy back #Monkeypox",Twitter for iPhone,0,0,0,"Hi, this page is only to document my own personal experience with monkey pox! To answer any questions and help people going through the same.",7/4/22 16:28,0,0,1,0,0,44,6,40,2,2.272727273,Europe,0,9
1872,7/9/22 9:50,Monkeypox update _URL_,Twitter Web App,0,1,0,"Policy & Strategy Analytics academic at Loughborough University; Fellow, St Catherine's College, Oxford. Focusing on COVID-19 Member, @IndependentSage. DMs open",1/6/12 13:05,126,4,0,4,0,21532,3213,15237,388,0.037154003,"Oxford, UK",0,9
1873,7/9/22 9:50,"Selamat Hari Raya Aidil Adha Stay Safe and Mask Up!  Covid-19, Monkey pox are actively around.  #selamatharirayaaidiladha #2022 #online #newsportal #johornews #news #localnews #MyJohorOnline #MJO #sustainability #sustainable #esg  #sdgs #sustainablegoals _URL_",Twitter for iPhone,0,1,0,Online NEWS | CSR Events | Community | Ads for entrepreneur/business across The State of Johor,2/10/17 5:18,64,0,0,2,0,70,194,575,0,2.857142857,"Johore, Malaysia",0,9
1874,7/9/22 9:51,@martijnoostveen @NUnl Let's do the monkeypox,Twitter for Android,0,0,0,None,4/21/22 7:02,2,0,0,0,0,1,19,545,0,0,None,0,9
1877,7/9/22 9:52,Gotta say that the deck we're building seems like a better and better idea as another wave of Omicron starts and monkeypox hits the country… really inclined to leave home as little as possible.,Twitter for iPhone,0,0,0,"Midwife, educator, parent, general purpose nerd. Most at peace underwater, most at pieces on Twitter, but here I am, regardless. (she/her - they/them fine too)",10/22/10 23:57,140,0,5,30,0,425,927,5687,5,8.235294118,"Te Awakairangi, Aotearoa",0,9
1888,7/9/22 9:59,@Jamienzherald And now Monkeypox. So yet another reason to MASK UP.,Twitter Web App,0,0,0,I block trolls and racists. Also #COVID19 deniers & anti vaxxers. I don't respond to DMs.,7/13/15 0:44,83,0,0,1,0,1475,854,123575,10,0.06779661,Aotearoa New Zealand.,0,9
1889,7/9/22 9:59,"@carla71n @chdyctt @JohnHer49389874 @PRGuy17 We have rise and clauses across the globe, we have a Ukraine Russia war like seriously also we have now got a monkey pox pandemic going on not as big but still.",Twitter for iPhone,0,1,0,"I'm an Aussie 80s/90s YouTuber that plays a verities of games for fun. I'm a fan of DC, Marvel, Star Wars, Anime, LEGO & more. My favorite hero is Batman.",6/1/14 4:31,97,0,0,0,0,291,231,29814,1,0,Australia,0,9
1890,7/9/22 9:59,#Monkeypox update from @UKHSA _URL_,Twitter for Android,0,1,0,#Chronoptimist • NHS Dr 1996 • GP Partner 2001-2022 • Private GP @clecliniclondon 2021 • LMC Rep •Trainer • Appraiser • Old Manc • OWN VIEWS • :person_swimming::person_running::woman_biking:,7/28/14 13:32,95,0,1,0,0,5503,3753,20812,36,0.018171906,MCR:right_arrow:UB'ham:right_arrow:Watford&Cleveland,0,9
1893,7/9/22 10:00,@JackieMeek6 He'll be dropping vials of Monkey Pox around.....,Twitter for Android,0,0,0,Standard shallow man. Reassuringly inappropriate. Audi A8 fan. Would love an A8 (or S8). In deep metallic red. :beaming_face_with_smiling_eyes: I am an individual. Do not label me as BAME.,11/23/14 20:47,91,0,0,0,0,581,555,33633,0,0,Here. And now.,0,9
1901,7/9/22 10:05,"@RobinToal I just sneezed 4 times in a row, I must have the monkeypox -- I better go get tested with the flawed PCR testing STAT!",Twitter Web App,0,1,0,I recommend the Daily Decaf blog -- _URL_,12/18/21 0:58,6,0,1,0,0,261,264,6560,3,0.383141762,Bermuda Triangle,0,9
1906,7/9/22 10:09,The latest Terry Whalley's Daily Update! _URL_ Thanks to @TV_HIEC_Chair @ShaunLintern @clifford0584 #monkeypox #nhs,Paper.li,0,0,0,Runner & aspirant triathlete. Passionate about better health & social care. All views are mine. Retweets for interest not because I endorse.,7/12/09 8:23,155,0,0,0,0,935,658,8706,29,0,"Nantwich, England",0,9
1907,7/9/22 10:09,@KrutikaKuppalli @BillHanage @gabbystern @WHO That was not the point The point was having failed to declare a PHEIC for monkeypox  (and even the experts voting disagreed on that decision),Twitter for Android,0,0,0,"MD @unito @uabbarcelona, anesthesiologist (2010 @TelAvivUni) formerly @Hug_Ge. MBA @isenbergumass. MPH candidate @LSHTM.",7/13/12 13:04,119,1,0,12,0,18660,7334,24374,308,0.069667738,"Geneva, Switzerland",0,9
1910,7/9/22 10:10,@TMarkowsk9 @DrTedros @WHO The same was for COVID-19 and Monkeypox...,Twitter for Android,0,1,0,A medical doctor with love and training in infectious diseases and medical microbiology,11/19/10 21:28,139,0,0,2,0,259,239,436,0,0.772200772,"-0.213417,-78.504775",0,9
1912,7/9/22 10:11,"@Mshadz @metalsouls10 @NofDestruction @NBCOlympics @OnHerTurf @Simone_Biles @mPinoe You have monkey pox, shaddup! :clown_face::nerd_face:",Twitter for iPhone,0,0,0,None,1/28/22 19:46,5,0,0,0,0,26,277,268,0,0,"Raleigh, NC :airplane_departure: Conroe, TX",0,9
1914,7/9/22 10:11,@Marieke_Luiten From monkeypox 2 monkeycox :microbe::monkey: _URL_,Twitter for Android,0,0,0,Blues Addict,2/12/13 17:59,112,0,0,1,0,527,654,20723,6,0.189753321,None,0,9
1915,7/9/22 10:13,Kiwis getting ready for Monkeypox- Ministry of Health advises mandatory masks on the arses :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: _URL_,Twitter for Android,0,1,0,Married to a Kiwi - 3 boys- support West Ham and Ipswich Town- Ex Forex Broker- Don't want Covid Vax thanks :rolling_on_the_floor_laughing: Gold and Silver bullion :smiling_face_with_sunglasses: Anti MRNA gene BS -:face_savoring_food:,3/23/22 6:01,3,18,9,72,2,1264,1466,4663,2,7.990506329,New Zealand,0,9
1919,7/9/22 10:16,"@ScottsBotsAus So no good news tonight? Hendra, bee virus, diphtheria, monkey pox, B4 and B5 covid-19… have I left anything out?",Twitter Web App,0,0,0,Female. Senior. Proud Victorian. St Kilda supporter. Harry Chapin :musical_notes: Garth Brooks :musical_notes: Hamilton :musical_notes: The West Wing. Dbl leftie. ALP. :syringe::syringe::syringe::syringe: :face_with_medical_mask: #ICareIWear,12/31/20 21:50,18,0,1,1,0,1230,22,18239,3,0.162601626,Never give up–Never Surrender,0,9
1920,7/9/22 10:16,@BoxNews11 That AND monkeypox,Twitter for Android,0,0,0,"Founder and co-host: The @Hollows_at_Noon Podcast, on @anchor, @Spotify and @youtube. leftist",6/7/15 2:36,85,0,1,0,0,73,992,1423,0,1.369863014,none of ya business,0,9
1921,7/9/22 10:16,@sara_carrion_ I got monkey pox,Twitter for iPhone,0,0,0,Boston Celtics / Anything NBA / New England Revolution / Boston Red Sox / New England Free Jacks / Liverpool FC / WWE / 98.5 The Sports hub,1/26/19 17:28,41,0,0,0,0,176,896,4815,2,0,None,0,9
1922,7/9/22 10:17,@dustybushworm @Bren4Bassetlaw Clearly this was just a mixup with the guidelines for Monkey Pox,Twitter for Android,0,0,0,None,7/1/20 10:52,24,0,1,1,0,4,9,312,0,50,None,0,9
1923,7/9/22 10:18,"Damn, I can see yall not scared of monkeypox",Twitter Web App,0,0,0,"West Hollywood and Chicago , here for a good time not a long time. Always down to film :eggplant:",2/7/22 5:05,5,0,0,0,0,72,722,66,0,0,None,0,9
1924,7/9/22 10:18,"@grandoldmemes @Reyna38280395 Rainbow hands, monkeypox symptoms......",Twitter Web App,0,0,0,None,2/19/22 17:56,4,0,0,0,0,42,11,2076,0,0,None,0,9
