number,created_at,text,source,user is verified,user has url,user description,user created at,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,user location,binary_class,ternary_class
1021,2022-07-09 04:06:12,@ZeroCOVID4Ever Everybody who got the COVID vax gets Monkeypox. It's a side effect...,Twitter for Android,False,False,Class-A licensed semi-truck driver since 1999. Retired Bitcoin investor. Philosopher & Great Thinker of our time. A firm believer in curative powers of peppers.,2020-03-22 04:19:15,0,0,1,0,49,60,1894,1,"Portland, OR",1,1
1022,2022-07-09 04:06:49,Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally! No! Really?? Oh yeah … just in time for the elections!  _URL_,Twitter for iPad,False,False,Homelessness in Ireland. WHY?,2010-01-21 00:35:50,0,0,0,0,1787,1538,9162,44,"Reston, VA",1,1
1025,2022-07-09 04:07:45,"Here comes the next pandemic. Thanks to CHINA and Fauci. Nobody cares, apparently. #CCPvirus #monkeypox _URL_",Twitter for Android,False,True,Twitter is for Twits.,2008-05-23 06:33:10,0,0,0,0,27,134,1468,0,UTAH,1,1
1032,2022-07-09 04:11:46,Monkeypox is becoming endemic bc the needs of the gay community to have constant anonymous bath house orgies is more important than our need to not die of a new pandemic every five minutes _URL_,Twitter for iPhone,False,False,president of the reply guy workers Union,2022-02-27 04:18:32,0,0,1,1,128,432,4295,2,None,1,1
1049,2022-07-09 04:16:24,@mviser Says the guy who refuses to tell the public that covid originated in the same Wuhan lab that is now playing Frankenstein with monkey pox. You are really stupid if you believe anything he says,Twitter Web App,False,False,None,2022-06-12 05:09:20,0,0,0,0,14,27,128,0,None,1,1
1056,2022-07-09 04:19:04,"@RaniSquad @EfCovid19 @gabbystern @DrEricDing @WHO The WHO and the CDC BOTH still shill the ""not aerosolized"" line. It's a flat lie. It's been proven and they KNOW it and they skirt it with that bullshit ""sometimes"" airborne LIE with COVID and now they're doing it with monkeypox BUT WE HAVE KNOWN ABOUT MONKEYPOX FOR YEARS. #Lie",Twitter for iPhone,False,False,mother.,2009-02-28 05:48:09,0,1,1,0,285,715,9235,6,Washington DC,1,1
1063,2022-07-09 04:20:39,Looks like the Wuhan lab is working on creating monkey pox viruses now. Why am I not surprised?  _URL_,Twitter for iPhone,False,False,"Taking names and looking for answers. Christian with a :latin_cross: worldview. It all makes sense. ""Come now, and let us reason together"" :star_of_David:",2014-09-20 18:05:49,0,0,2,0,828,1466,17960,1,USA,1,1
1066,2022-07-09 04:20:52,"Where monkey pox go? The same place murder hornets, omicron, birthing people, and Fauci went?  The Land of make believe.",Twitter for iPhone,False,False,I use this for the format :smiling_face:,2021-05-09 21:56:49,5,2,21,0,1086,6,1052,4,None,1,1
1072,2022-07-09 04:23:09,@thevivafrei @esme_saysno @pfizer You will get the Monkey pox vaccine. You will hold elections by mail and you will not ask questions. You will comply. _URL_,Twitter for iPhone,False,False,Happily Married :ring: :prohibited: DMs IFBAP FJ:honeybee:,2022-05-24 20:07:00,0,0,0,0,473,632,2473,0,"Florida, USA",1,1
1078,2022-07-09 04:26:47,"The sequel - #Monkeypox virus - #Planedmic is being filmed. First #China, then globally; whole world. :clapper_board::movie_camera::film_projector::film_frames::cinema::globe_with_meridians: @AJBalkans #CNN #BBC #RTL #BILD _URL_",Twitter Web App,False,False,"Ego sum, qui sum. - Ja sam koji jesam",2018-07-27 10:59:41,1,0,1,0,34,63,6951,0,zagreb,1,1
1084,2022-07-09 04:29:23,BOMBSHELL! New Report In VAERS Shows Monkeypox Shot was giving people Monkeypox in 2017!!?? _URL_,Twitter for iPhone,False,False,:United_States::United_States::United_States:President Trump :United_States::United_States::United_States::folded_hands::folded_hands:Love our country love our patriots love President Trump! Family I love being a grandmother!,2019-03-03 18:55:31,1,0,2,0,1344,2150,21913,1,None,1,1
1089,2022-07-09 04:31:00,"@VanessaBeeley Is Marburg the next pandemic they've planned against us? Why now? Their Monkeypox is too limited in potential victims. When it comes to ongoing warfare launched by the global elite against us regular citizens, it appears all gloves are off.",Twitter for Android,False,False,"Cranky old fart, but I do love my dogs. And anyone else who agrees with me.",2021-01-13 21:42:13,0,1,1,0,137,326,5553,0,None,1,1
1099,2022-07-09 04:35:18,"Tucker Carlson reported tonight (7/8/22) that PRC may have engineered monkeypox virus. In Wuhan.  You can bet someone is going to suggest that the way to stop this begins with killing all the ""homos"". We really want to find a better way before someone actually tries that.",Twitter Web App,False,True,Former USN still trying life's niches,2015-12-27 09:41:32,0,0,0,0,17,107,846,0,"Hawkins, Texas, USA",1,1
1107,2022-07-09 04:38:50,"@BadBrad_1986 Cadence!.. ""MONKEYPOX!!""  Ain't gonna worry! I don't care. :face_with_rolling_eyes: I won't have butt sex, why the scare? :thinking_face: I survived covid, and the swine flu :flexed_biceps: Got COPD and asthma too:face_with_spiral_eyes: They didn't kill me, but I'm tellin you :index_pointing_at_the_viewer: Monkeypox butt-sex might kill you :skull_and_crossbones: Sound off!  :smiling_face_with_halo: RT #monkeypox",Twitter Web App,False,False,"I love my country, I just don't like where it's going. Adelante, nunca hacia atrás. #TRUMP2SaveAMERICA #AhhBreakfast I'm not begging for followers. #Trump2024",2019-12-27 23:42:40,0,0,1,1,182,147,3961,0,United States of America,1,1
1114,2022-07-09 04:40:56,"@nrdgrl007 @Immortalinquiry Love, not all immune systems are the same. This is chemical warfare mixed with fake news. The monkey pox situation was announced as a war threat months ago, the cvd thing was warned before that as well. Some meds you take f up the liver and more. I wish you get better soon",Twitter for iPhone,False,True,"Rated :circled_M::beaming_face_with_smiling_eyes:I :purple_heart: HEX, I :red_heart: RH, but not a RHmaxi, you dig? Pulsechain is going to make history, PulseX will make me able to create for you. Will Shill for Crypto",2022-07-04 06:14:50,0,1,0,0,55,240,90,0,"Everywhere,Nowhere,Underwear?",1,1
1120,2022-07-09 04:42:27,@LisaMarieBoothe Its over ! Monkey pox is next up to try to control society and steal elections,Twitter for iPhone,False,False,None,2013-05-15 17:29:40,0,0,0,0,9,215,349,0,"Fountain, CO",1,1
1124,2022-07-09 04:44:09,@guypbenson What are they going to do to us next monkey pox? Bill Gates did have a roundtable discussion May 2021 regarding a monkey pox outbreak. US gov purchased 13 million monkey pox vaccine?,Twitter for Android,False,False,None,2016-08-03 13:16:54,0,0,0,0,23,425,1470,0,None,1,1
1128,2022-07-09 04:46:27,@nypost This isn't monkeypox. It's AIDS all over again………courtesy of Dr FrakenFauci,Twitter for iPhone,False,False,Beaverton Oregon. love the lakers and the ducks and Chicago bears and most of all God....,2018-01-27 14:19:12,0,0,3,0,1072,618,62020,9,"Oregon, USA",1,1
1143,2022-07-09 04:51:28,Wuhan lab is currently working on a Monkeypox variant. The more you know.,Twitter Web App,False,False,"Trying to live as self sufficiently as we can. God, Family and Country. Growing and building things. Protecting the things we love.",2020-09-11 17:04:51,0,0,0,0,80,306,3662,0,None,1,1
1155,2022-07-09 04:54:33,Groundbreaking Study finds Monkeypox Outbreak is result of Biolab manipulated Virus released intentionally. _URL_,Twitter for iPad,False,True,Private Detective / Body Guard / Armed Private Security / Cyber Computer Security Implementation & Investigation Specialist,2015-08-03 23:41:17,10,1,18,1,874,823,70102,8,Maryland,1,1
1162,2022-07-09 04:57:13,"Perhaps one day soon we will have a Congress with enough intellectual curiosity to push for answers. And now that the same Wuhan lab is ""researching"" how to engineer monkey pox, it will probably ALSO NOT garner any interest from the administration. _URL_",Twitter for Android,False,False,None,2013-07-08 12:30:52,0,0,0,0,12,80,72,0,"Monmouth, Maine",1,1
1164,2022-07-09 04:58:55,"@adam90431084 @snarkypeds @gardengirl778 @CDCgov The pandemic is NOT over. It is far from over. We need to minimize spread and stop selecting for even more infectious mutants. BTW- Monkey pox is also airborne. So again, masks and ventillation of buildings. Avoid crowds.",Twitter Web App,False,False,"Ph.D Scientist, writer, wife, mother. She/her If you are anti-science = auto blocked on 1st reply. Life is too short to deal with those who refuse to think.",2016-08-22 00:47:34,1,0,2,0,279,692,4499,4,Earth,1,1
1165,2022-07-09 04:59:01,@Scott_Wiener @MattHaneySF Not fucking around with multiple strangers is how to stop the spread of moneypox.,Twitter for iPhone,False,False,Gay immigrant with a mind of my own.,2022-01-14 00:55:49,0,0,0,0,23,62,329,1,San Francisco,1,1
1193,2022-07-09 05:10:37,@IQfy_ @sqeptiq @nixonist @nypost If gay men weren't being promiscuous and spreading monkey pox this wouldn't be a problem,Twitter for Android,False,False,None,2016-07-02 12:44:27,0,0,4,0,189,79,10829,1,None,1,1
1201,2022-07-09 05:11:50,"@Cernovich Calling it monkeypox was offensive, did they change the name to pridepox yet?",Twitter Web App,False,False,My cross is in my flag.,2022-02-06 08:59:59,0,0,12,0,13,120,804,0,None,1,1
1203,2022-07-09 05:12:04,It's AIDS 2.0! Having sex with 5-10 strangers every week: what could go wrong? #Monkeypox _URL_,Twitter Web App,False,False,"Host of The KMG Show, Monday-Friday 4 pm PT. _URL_ I am the last true Canadian you'll ever know PayPal kevin_grace@hotmail.com",2015-09-18 23:10:22,1,0,6,0,7526,7623,95069,110,"Victoria, British Columbia, Canada",1,1
1210,2022-07-09 05:14:27,The Wuhan Lab is working on a monkey pox virus???,Twitter for iPhone,False,False,#1776 Pronouns kiss my ass,2021-10-16 01:43:32,0,0,0,0,713,1228,58530,3,None,1,1
1222,2022-07-09 05:16:28,So now we know that covid-19 was created in the Wuhan lab. That's been proven. Guess where monkeypox comes from? By the way don't forget Joe and Hunter have business affiliations with the Chinese. Remember that in the back of your mind whenever you hear anything about China.,Twitter for Android,False,False,None,2022-06-20 18:10:32,0,0,0,0,8,66,1586,0,None,1,1
1223,2022-07-09 05:17:04,"@kcdartexpress Yeah, they're really going at it now! The Monkey Pox thing flopped on them, now they're just throwing everything up against the wall to see what'll stick &amp; scare people into submission. Too bad for them that people are waking up record numbers now! PTL! God wins!",Twitter Web App,False,False,"GAB: Same handle TS Gettr  Parler: (on but not often) No lists Please no DM's unless I know you personally, thx!",2013-04-22 20:41:29,2,0,5,0,3839,3923,88895,14,None,1,1
1237,2022-07-09 05:23:39,"Is anyone wondering why #COVID has so many variants and is mutating so much? It's because they are being created in a lab, probably the same one in Wuhan that made the original, and released throughout the world. Wait until you see what they do with the Monkeypox virus. F #Fauci.",Twitter for Android,False,True,"I am the author of 31 novels, including 21 in the Detective Napoli series.",2021-09-09 01:21:59,1,0,0,0,53,47,2056,0,None,1,1
1239,2022-07-09 05:26:00,Uruguay govt demands Pfizer answer a list of very pointed and damning questions  Even the vaxxed have rejected the notion of boosters as the vaccine proves ineffective at best  Monkeypox falls on its face Fauci double vaxxed/boosted gets covid takes paxlovid gets covid again,Twitter for Android,False,True,:middle_finger::backhand_index_pointing_right::syringe: I'm a Mattarchist - I rule:black_flag: Provide Updates on Dystopian Habbenings - Support New Media - Natural Health Enthusiast - Here to Talk Smack to Lizard ppl:snake:,2021-08-08 17:40:21,0,1,6,0,607,1443,19405,1,Antarctica:alien::Antarctica:,1,1
1245,2022-07-09 05:28:13,@CTVNewsVI :thinking_face: … monkeypox is airborne _URL_,Twitter for iPhone,False,True,":Canada: Former prairie girl, now an :desert_island:girl. West Coast is the Best Coast:winking_face:. Fighting to protect old growth, ecosystems and wildlife #savecablebay RDN/Nanaimo:herb::evergreen_tree::owl:",2014-03-04 01:14:23,0,0,0,0,371,1885,952,1,None,1,1
1256,2022-07-09 05:32:05,Why are you posting this garbage? We don't give a rip about monkeypox or the gay sex that spreads it. _URL_,Twitter for iPhone,False,False,Conservative dude. Liberals are mentally ill. No jabs. No masks. No pronouns. No bitcoin.,2022-04-30 00:38:03,0,1,2,0,1086,1323,10687,0,None,1,1
1257,2022-07-09 05:32:42,"Wuhan Lab is now experimenting on the ""MonkeyPox"" virus. Tucker Carlson: This may have been the greatest crime in history _URL_ via @YouTube",Twitter for iPhone,False,False,#TrudeauNationalDisgrace #TrudeauWorstPMEver #TrudeauMustGoNow #Pierre4PM NO DMs *Conspiracy theories are simply spoiler alerts*,2021-06-18 04:56:26,3,1,4,0,1976,2585,32809,0,BC :Canada:,1,1
1267,2022-07-09 05:37:52,"@Simon18029488 @JamesDelingpole Monkeypox didn't fly, so here we go with Marburg.",Twitter Web App,False,False,None,2018-01-04 11:56:25,0,0,3,0,2024,1827,64223,4,West Country,1,1
1277,2022-07-09 05:42:15,@AskIanfitness3 @RSBNetwork You vote Biden again. You like Bio Labs. Maybe we fund Moneypox too in China. stage4 Lab Wuhan,Twitter for Android,False,False,God,2022-04-14 03:20:28,0,0,0,0,0,0,48,0,None,1,1
1279,2022-07-09 05:43:15,"@Brewsterlala @BostonGlobe Nothing like downsizing by 100-150 million. COVID really let the Burkean liberals down. Left far too many ""takers"" in the economy where automation no longer required their service. COVID failed but perhaps monkeypox will cull sufficient plebe masses.",Twitter Web App,False,False,I do LoRaWAN & RF IoT. Pups & Tacoma Overlanding.  Financial services CISO and Linux geek.  MITRE ATT&CK MAD. CRISC. CDPSE. #Cybernetics,2009-02-23 14:42:44,0,0,1,0,1160,2411,698,14,Cyberia,1,1
1302,2022-07-09 05:52:03,@thestate Monkeypox = jab poisoning,Twitter Web App,False,False,None,2021-09-10 00:01:36,0,0,0,0,172,125,9912,1,None,1,1
1307,2022-07-09 05:53:04,"@nypostsports And next they are going to require testing non stop for monkey pox. WHO is having a meeting to decide on measures to be taken on July 18. Oh and a lockdown is coming folks, they are going to close your businesses. People better start saying NO.",Twitter Web App,False,False,None,2017-01-30 04:15:27,0,0,1,0,1574,1168,35142,5,None,1,1
1310,2022-07-09 05:54:12,"@Paul_VanDerMeer and #MonkeyPox is airborn remember how much time we lost in 2020 because Trump kept refusing to wear a mask, leading to actual disinformation regarding whether #COVID19 is airborn? #WearAMask",Twitter Web App,False,True,Android & RPi. House of Pfizer :syringe:. Linux on the desktop forever! Turn off ur AutoCorrect. Foodzilla. RT=E. Oh bother. Poo drew on Pigleg (below),2009-04-21 03:46:16,0,0,1,0,4679,5145,451457,275,north of Batiquitos Lagoon,1,1
1311,2022-07-09 05:55:03,The outbreak of monkeypox internationally and in the United States sheds further light on the policy of mass infection adopted by the capitalist class against the working class. _URL_,Globetweeter,False,True,The World Socialist Web Site is a daily source of news and analysis published by the International Committee of the Fourth International. #socialism,2010-02-26 17:55:18,3,0,7,0,45671,25583,118525,986,None,1,1
1332,2022-07-09 06:10:42,@richiegogo @Em_Coli @DrJamesOlsson Thanks for sharing this Trudeau Trump felchi gates wef and the investors knew this would happen along with Pfizer and our governments they knew this would happen either pushing it now the monkey pox is a side effect to the vaccine,Twitter Web App,False,False,Love BIOSPHERE EARTH = B kind 2 Dirt protect your neighbors next door or around the world whether you like them or not  Love is a true power of the universe,2021-09-24 18:11:50,0,0,5,0,883,2996,31742,17,None,1,1
